Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,19085,29812,177.86137479177606
37500,0.1,0.0,0.1,0.9,17073,24796,18.284263602492935
37500,0.1,0.0,0.2,0.8,17353,24796,18.284263602492935
37500,0.1,0.0,0.30000000000000004,0.7,17619,28030,19.60296969349507
37500,0.1,0.0,0.4,0.6,17686,28030,19.60296969349507
37500,0.1,0.0,0.5,0.5,17501,28030,19.60296969349507
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,17772,28030,19.60296969349507
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,17754,28030,19.60296969349507
37500,0.1,0.0,0.8,0.19999999999999996,17663,28030,19.60296969349507
37500,0.1,0.0,0.9,0.09999999999999998,17626,28030,19.60296969349507
37500,0.1,0.0,1.0,0.0,17630,28030,19.60296969349507
37500,0.1,0.1,0.0,0.9,17362,29812,177.86137479177606
37500,0.1,0.1,0.1,0.8,17494,37164,18.415908758940507
37500,0.1,0.1,0.2,0.7,17475,36702,17.41868376451807
37500,0.1,0.1,0.30000000000000004,0.6,17444,36905,17.36198918649192
37500,0.1,0.1,0.4,0.5,17423,37413,17.4690285703112
37500,0.1,0.1,0.5,0.4,17220,35368,17.765416041393514
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17646,36856,18.868024955686796
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,17314,35381,18.139698587637177
37500,0.1,0.1,0.8,0.09999999999999998,17374,36793,17.935980413086074
37500,0.1,0.1,0.9,0.0,17470,36125,17.56789291036582
37500,0.1,0.2,0.0,0.8,17270,29812,177.86137479177606
37500,0.1,0.2,0.1,0.7,17281,37350,19.59769850060045
37500,0.1,0.2,0.2,0.6,17317,37287,17.964735662924458
37500,0.1,0.2,0.30000000000000004,0.5,17219,35235,15.781835731085065
37500,0.1,0.2,0.4,0.3999999999999999,17259,34577,19.159802355564025
37500,0.1,0.2,0.5,0.30000000000000004,17294,35811,19.271826957936458
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,17556,29445,17.025652113290477
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,17591,36323,17.612741240550225
37500,0.1,0.2,0.8,0.0,17445,35503,18.563732159844655
37500,0.1,0.30000000000000004,0.0,0.7,17053,29812,177.86137479177606
37500,0.1,0.30000000000000004,0.1,0.6,17287,37245,18.433542702633137
37500,0.1,0.30000000000000004,0.2,0.5,17291,32561,17.49762541890953
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17262,33013,18.273304799150207
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17299,31605,18.532659998353363
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,17179,34062,16.15818845324963
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17297,36278,17.802364678282554
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17495,36988,17.380282952207974
37500,0.1,0.4,0.0,0.6,17140,29812,177.86137479177606
37500,0.1,0.4,0.1,0.5,17167,37187,17.79612872438341
37500,0.1,0.4,0.2,0.3999999999999999,17203,37122,17.669050094530117
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17259,37260,17.774713046622423
37500,0.1,0.4,0.4,0.19999999999999996,17525,33367,17.459734899405404
37500,0.1,0.4,0.5,0.09999999999999998,17391,37456,19.016415178970643
37500,0.1,0.4,0.6000000000000001,0.0,17541,37187,15.973955065798693
37500,0.1,0.5,0.0,0.5,17166,29812,177.86137479177606
37500,0.1,0.5,0.1,0.4,17547,37481,19.169555230951648
37500,0.1,0.5,0.2,0.30000000000000004,17115,36629,17.341719267714936
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,17270,36139,18.54997316591225
37500,0.1,0.5,0.4,0.09999999999999998,17453,37280,17.489811807614473
37500,0.1,0.5,0.5,0.0,17468,21849,18.11886601726535
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,17097,29812,177.86137479177606
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,17383,37495,18.22773929058735
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17207,34120,17.294891112112936
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,17497,36725,18.493130711632045
37500,0.1,0.6000000000000001,0.4,0.0,17269,36535,16.218261513547336
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,17199,29812,177.86137479177606
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17166,37294,18.29181538642641
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17485,37497,16.122276191904334
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,17529,34147,18.16042145010554
37500,0.1,0.8,0.0,0.19999999999999996,17072,29812,177.86137479177606
37500,0.1,0.8,0.1,0.09999999999999998,17210,37326,19.23006321637408
37500,0.1,0.8,0.2,0.0,17229,36362,16.953061003951284
37500,0.1,0.9,0.0,0.09999999999999998,17104,29812,177.86137479177606
37500,0.1,0.9,0.1,0.0,17302,37453,25.171558270762116
18750,0.2,0.0,0.0,1.0,16100,11122,177.94591863970123
18750,0.2,0.0,0.1,0.9,16285,16919,19.00577046134679
18750,0.2,0.0,0.2,0.8,16225,16919,19.00577046134679
18750,0.2,0.0,0.30000000000000004,0.7,16353,16919,19.00577046134679
18750,0.2,0.0,0.4,0.6,16296,16919,19.00577046134679
18750,0.2,0.0,0.5,0.5,16337,16919,19.00577046134679
18750,0.2,0.0,0.6000000000000001,0.3999999999999999,16372,16919,19.00577046134679
18750,0.2,0.0,0.7000000000000001,0.29999999999999993,16358,16919,19.00577046134679
18750,0.2,0.0,0.8,0.19999999999999996,16350,16919,19.00577046134679
18750,0.2,0.0,0.9,0.09999999999999998,16469,16919,19.00577046134679
18750,0.2,0.0,1.0,0.0,16420,16919,19.00577046134679
18750,0.2,0.1,0.0,0.9,16345,11122,177.94591863970123
18750,0.2,0.1,0.1,0.8,16399,18328,16.486356385288698
18750,0.2,0.1,0.2,0.7,16303,17460,18.293600567190847
18750,0.2,0.1,0.30000000000000004,0.6,16538,18340,18.63831515463173
18750,0.2,0.1,0.4,0.5,16629,17770,18.063228585635457
18750,0.2,0.1,0.5,0.4,16699,18197,17.748856835158662
18750,0.2,0.1,0.6000000000000001,0.29999999999999993,16531,17591,18.332669326258728
18750,0.2,0.1,0.7000000000000001,0.19999999999999996,16610,18015,17.100070304625437
18750,0.2,0.1,0.8,0.09999999999999998,16358,17457,18.637408512876796
18750,0.2,0.1,0.9,0.0,16566,18356,16.395840751465766
18750,0.2,0.2,0.0,0.8,16146,11122,177.94591863970123
18750,0.2,0.2,0.1,0.7,16220,18489,17.469616763627325
18750,0.2,0.2,0.2,0.6,16379,18451,18.695540127385126
18750,0.2,0.2,0.30000000000000004,0.5,16523,17718,17.816507097528156
18750,0.2,0.2,0.4,0.3999999999999999,16385,18633,17.067903833527794
18750,0.2,0.2,0.5,0.30000000000000004,16425,17938,18.181330904523406
18750,0.2,0.2,0.6000000000000001,0.19999999999999996,16369,18634,18.437075745234957
18750,0.2,0.2,0.7000000000000001,0.09999999999999987,16435,18128,18.43427912456995
18750,0.2,0.2,0.8,0.0,16405,18450,17.100173771762233
18750,0.2,0.30000000000000004,0.0,0.7,16225,11122,177.94591863970123
18750,0.2,0.30000000000000004,0.1,0.6,16314,18747,18.309175716245644
18750,0.2,0.30000000000000004,0.2,0.5,16320,17568,17.542334579337936
18750,0.2,0.30000000000000004,0.30000000000000004,0.3999999999999999,16252,15005,16.484552954548185
18750,0.2,0.30000000000000004,0.4,0.29999999999999993,16403,18665,18.18407731848888
18750,0.2,0.30000000000000004,0.5,0.19999999999999996,16403,18380,17.285587887068647
18750,0.2,0.30000000000000004,0.6000000000000001,0.09999999999999987,16335,18030,18.16049984529308
18750,0.2,0.30000000000000004,0.7000000000000001,0.0,16453,14951,18.583847156055914
18750,0.2,0.4,0.0,0.6,16153,11122,177.94591863970123
18750,0.2,0.4,0.1,0.5,16224,17994,18.106051707380107
18750,0.2,0.4,0.2,0.3999999999999999,16275,18709,17.78317276267174
18750,0.2,0.4,0.30000000000000004,0.29999999999999993,16409,17058,19.264699081471285
18750,0.2,0.4,0.4,0.19999999999999996,16374,17630,18.037389095942494
18750,0.2,0.4,0.5,0.09999999999999998,16310,18708,18.338900232321762
18750,0.2,0.4,0.6000000000000001,0.0,16303,17172,19.2627070512241
18750,0.2,0.5,0.0,0.5,16024,11122,177.94591863970123
18750,0.2,0.5,0.1,0.4,16289,17948,18.687679176038
18750,0.2,0.5,0.2,0.30000000000000004,16357,18205,17.903778462346292
18750,0.2,0.5,0.30000000000000004,0.19999999999999996,16263,18537,17.79890058516292
18750,0.2,0.5,0.4,0.09999999999999998,16254,18744,18.413088128874303
18750,0.2,0.5,0.5,0.0,16402,17577,16.0337742950824
18750,0.2,0.6000000000000001,0.0,0.3999999999999999,16208,11122,177.94591863970123
18750,0.2,0.6000000000000001,0.1,0.29999999999999993,16150,18700,19.716083797850718
18750,0.2,0.6000000000000001,0.2,0.19999999999999996,16226,18428,19.48579651640321
18750,0.2,0.6000000000000001,0.30000000000000004,0.09999999999999987,16205,17628,19.384581880152066
18750,0.2,0.6000000000000001,0.4,0.0,16272,13955,15.967427683625464
18750,0.2,0.7000000000000001,0.0,0.29999999999999993,15987,11122,177.94591863970123
18750,0.2,0.7000000000000001,0.1,0.19999999999999996,16246,18348,20.135522849189385
18750,0.2,0.7000000000000001,0.2,0.09999999999999987,16286,18724,18.221456569640836
18750,0.2,0.7000000000000001,0.30000000000000004,0.0,16250,18091,17.868704051428317
18750,0.2,0.8,0.0,0.19999999999999996,16109,11122,177.94591863970123
18750,0.2,0.8,0.1,0.09999999999999998,16330,18633,21.80025208379971
18750,0.2,0.8,0.2,0.0,16225,18147,18.537036474672252
18750,0.2,0.9,0.0,0.09999999999999998,16040,11122,177.94591863970123
18750,0.2,0.9,0.1,0.0,16104,18733,32.55249162663343
12500,0.30000000000000004,0.0,0.0,1.0,15926,6705,175.03673233215278
12500,0.30000000000000004,0.0,0.1,0.9,16274,10745,18.164415856376817
12500,0.30000000000000004,0.0,0.2,0.8,16284,11773,18.966126600032304
12500,0.30000000000000004,0.0,0.30000000000000004,0.7,16178,7620,17.374100493494847
12500,0.30000000000000004,0.0,0.4,0.6,16263,12464,18.800563556167212
12500,0.30000000000000004,0.0,0.5,0.5,16151,8131,17.346577352060766
12500,0.30000000000000004,0.0,0.6000000000000001,0.3999999999999999,16260,11033,18.401421603897646
12500,0.30000000000000004,0.0,0.7000000000000001,0.29999999999999993,16361,11033,18.401421603897646
12500,0.30000000000000004,0.0,0.8,0.19999999999999996,15940,9854,17.21610081711794
12500,0.30000000000000004,0.0,0.9,0.09999999999999998,15876,8161,17.145316648348977
12500,0.30000000000000004,0.0,1.0,0.0,16103,10348,18.367356164465118
12500,0.30000000000000004,0.1,0.0,0.9,15894,6705,175.03673233215278
12500,0.30000000000000004,0.1,0.1,0.8,15993,12413,18.12964446785621
12500,0.30000000000000004,0.1,0.2,0.7,16023,12477,18.812494091555724
