Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,19216,30116,125.14756375504832
37500,0.1,0.0,0.1,0.9,17269,35745,12.411705090243636
37500,0.1,0.0,0.2,0.8,17419,35745,12.411705090243636
37500,0.1,0.0,0.30000000000000004,0.7,17583,35745,12.411705090243636
37500,0.1,0.0,0.4,0.6,17592,35745,12.411705090243636
37500,0.1,0.0,0.5,0.5,17522,35745,12.411705090243636
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,17424,30967,11.514331715140944
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,17520,30967,11.514331715140944
37500,0.1,0.0,0.8,0.19999999999999996,17652,30967,11.514331715140944
37500,0.1,0.0,0.9,0.09999999999999998,17473,30967,11.514331715140944
37500,0.1,0.0,1.0,0.0,17456,30967,11.514331715140944
37500,0.1,0.1,0.0,0.9,17446,30116,125.14756375504832
37500,0.1,0.1,0.1,0.8,17580,35664,12.884972370947345
37500,0.1,0.1,0.2,0.7,17460,33045,12.339358288603178
37500,0.1,0.1,0.30000000000000004,0.6,17522,36566,14.15278062044888
37500,0.1,0.1,0.4,0.5,17561,36917,11.556196472934369
37500,0.1,0.1,0.5,0.4,17565,37167,14.27873484052229
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17423,36544,13.135569252361508
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,17537,35177,11.48993460525397
37500,0.1,0.1,0.8,0.09999999999999998,17493,37343,11.295306886230948
37500,0.1,0.1,0.9,0.0,17465,37269,11.556212024306127
37500,0.1,0.2,0.0,0.8,17556,30116,125.14756375504832
37500,0.1,0.2,0.1,0.7,17361,35789,11.825480699387699
37500,0.1,0.2,0.2,0.6,17683,36730,11.953949937908659
37500,0.1,0.2,0.30000000000000004,0.5,17218,37057,10.63870971425629
37500,0.1,0.2,0.4,0.3999999999999999,17271,32862,12.768313499522268
37500,0.1,0.2,0.5,0.30000000000000004,17218,37473,12.776853696123597
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,17144,37175,11.487586482429537
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,17131,35439,11.066234291559466
37500,0.1,0.2,0.8,0.0,17250,36049,10.927306092887779
37500,0.1,0.30000000000000004,0.0,0.7,17207,30116,125.14756375504832
37500,0.1,0.30000000000000004,0.1,0.6,17529,35419,12.68973054109999
37500,0.1,0.30000000000000004,0.2,0.5,17293,37270,12.725588397691896
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17513,36909,11.547637219219173
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17323,25765,12.130430444821965
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,17435,36393,12.74438042895328
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17234,32106,10.90912409857401
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17369,37411,10.358793595827326
37500,0.1,0.4,0.0,0.6,17245,30116,125.14756375504832
37500,0.1,0.4,0.1,0.5,17233,29215,10.761114389477404
37500,0.1,0.4,0.2,0.3999999999999999,17217,36191,11.639993951289105
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17190,34792,10.873412317223107
37500,0.1,0.4,0.4,0.19999999999999996,17525,36229,10.351084047773385
37500,0.1,0.4,0.5,0.09999999999999998,17586,37170,12.499087925142208
37500,0.1,0.4,0.6000000000000001,0.0,17264,37447,11.57491663946232
37500,0.1,0.5,0.0,0.5,17092,30116,125.14756375504832
37500,0.1,0.5,0.1,0.4,17369,36623,13.946619432389824
37500,0.1,0.5,0.2,0.30000000000000004,17219,36067,13.299317633065208
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,17511,35145,11.023295987787275
37500,0.1,0.5,0.4,0.09999999999999998,17242,30286,10.36145269560314
37500,0.1,0.5,0.5,0.0,17300,31139,12.527069094135317
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,17319,30116,125.14756375504832
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,17218,37444,13.21737794128661
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17877,35839,12.63931148467156
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,17079,33036,12.60697208599837
37500,0.1,0.6000000000000001,0.4,0.0,17162,31891,10.353651562723776
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,17206,26890,125.57741341113423
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17081,37498,15.057710714049149
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17390,37423,11.310522375490034
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,17114,32122,10.34902191359176
37500,0.1,0.8,0.0,0.19999999999999996,17150,26890,125.57741341113423
37500,0.1,0.8,0.1,0.09999999999999998,17197,37499,15.126794766199001
37500,0.1,0.8,0.2,0.0,17182,37301,11.039360735824706
37500,0.1,0.9,0.0,0.09999999999999998,17063,26890,125.57741341113423
37500,0.1,0.9,0.1,0.0,17096,36796,27.340214503424097
18750,0.2,0.0,0.0,1.0,16704,9316,124.18128121257087
18750,0.2,0.0,0.1,0.9,16167,15272,11.316275950007688
18750,0.2,0.0,0.2,0.8,16425,18671,12.18143791584536
18750,0.2,0.0,0.30000000000000004,0.7,16565,18671,12.18143791584536
18750,0.2,0.0,0.4,0.6,16327,13398,12.083477262002345
18750,0.2,0.0,0.5,0.5,16360,13398,12.083477262002345
18750,0.2,0.0,0.6000000000000001,0.3999999999999999,16317,16953,11.43444232195512
18750,0.2,0.0,0.7000000000000001,0.29999999999999993,16326,16953,11.43444232195512
18750,0.2,0.0,0.8,0.19999999999999996,16337,16953,11.43444232195512
18750,0.2,0.0,0.9,0.09999999999999998,16328,15984,11.589844108873036
18750,0.2,0.0,1.0,0.0,16548,15984,11.589844108873036
18750,0.2,0.1,0.0,0.9,16145,9316,124.18128121257087
18750,0.2,0.1,0.1,0.8,16286,16811,11.795853255223133
18750,0.2,0.1,0.2,0.7,16332,18708,12.26427111438854
18750,0.2,0.1,0.30000000000000004,0.6,16599,17317,10.924717546057524
18750,0.2,0.1,0.4,0.5,16291,17737,11.471757456925447
18750,0.2,0.1,0.5,0.4,16197,18682,11.199894990539311
18750,0.2,0.1,0.6000000000000001,0.29999999999999993,16420,15581,10.439710375808811
18750,0.2,0.1,0.7000000000000001,0.19999999999999996,16492,16260,11.29405368587883
18750,0.2,0.1,0.8,0.09999999999999998,16538,13920,10.903618187527712
18750,0.2,0.1,0.9,0.0,16496,15343,13.893874284629351
18750,0.2,0.2,0.0,0.8,16097,9316,124.18128121257087
18750,0.2,0.2,0.1,0.7,16189,17846,12.56445128141907
18750,0.2,0.2,0.2,0.6,16209,18598,10.890402703995425
18750,0.2,0.2,0.30000000000000004,0.5,16284,18261,11.566406792763326
18750,0.2,0.2,0.4,0.3999999999999999,16320,17714,10.350758738214727
18750,0.2,0.2,0.5,0.30000000000000004,16261,17302,11.334119610616796
18750,0.2,0.2,0.6000000000000001,0.19999999999999996,16298,12975,11.139322112667466
18750,0.2,0.2,0.7000000000000001,0.09999999999999987,16361,17844,11.507654426991632
18750,0.2,0.2,0.8,0.0,16357,14461,11.971082735969407
18750,0.2,0.30000000000000004,0.0,0.7,16046,9316,124.18128121257087
18750,0.2,0.30000000000000004,0.1,0.6,16162,18692,13.369432029130024
18750,0.2,0.30000000000000004,0.2,0.5,16356,17577,10.349914276004988
18750,0.2,0.30000000000000004,0.30000000000000004,0.3999999999999999,16375,17858,13.827449278719918
