Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,19244,21703,123.57878063969159
37500,0.1,0.0,0.1,0.9,17364,25137,11.362019574517436
37500,0.1,0.0,0.2,0.8,17431,25137,11.362019574517436
37500,0.1,0.0,0.30000000000000004,0.7,17485,25137,11.362019574517436
37500,0.1,0.0,0.4,0.6,17522,25137,11.362019574517436
37500,0.1,0.0,0.5,0.5,17448,25137,11.362019574517436
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,17376,25137,11.362019574517436
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,17410,25137,11.362019574517436
37500,0.1,0.0,0.8,0.19999999999999996,17402,25137,11.362019574517436
37500,0.1,0.0,0.9,0.09999999999999998,17456,25137,11.362019574517436
37500,0.1,0.0,1.0,0.0,17514,25137,11.362019574517436
37500,0.1,0.1,0.0,0.9,17547,21703,123.57878063969159
37500,0.1,0.1,0.1,0.8,17221,37476,13.18762741649217
37500,0.1,0.1,0.2,0.7,17459,35544,11.479645453231951
37500,0.1,0.1,0.30000000000000004,0.6,17489,35608,10.404996080115426
37500,0.1,0.1,0.4,0.5,17744,34423,10.929419806551172
37500,0.1,0.1,0.5,0.4,17681,36474,11.5446749139962
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17719,32042,10.92923309530197
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,17485,34156,10.932963160081803
37500,0.1,0.1,0.8,0.09999999999999998,17603,37438,12.926446367790806
37500,0.1,0.1,0.9,0.0,17100,35741,11.914637601662097
37500,0.1,0.2,0.0,0.8,17245,21703,123.57878063969159
37500,0.1,0.2,0.1,0.7,17313,36687,12.802817074920492
37500,0.1,0.2,0.2,0.6,17179,35245,10.663633277729431
37500,0.1,0.2,0.30000000000000004,0.5,17264,37007,11.276023679809105
37500,0.1,0.2,0.4,0.3999999999999999,17328,28253,10.348476308136739
37500,0.1,0.2,0.5,0.30000000000000004,17175,27359,10.894982338806363
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,17283,36890,10.901794550318396
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,17164,35401,10.7260842309322
37500,0.1,0.2,0.8,0.0,17524,37257,13.207515164913591
37500,0.1,0.30000000000000004,0.0,0.7,17176,21703,123.57878063969159
37500,0.1,0.30000000000000004,0.1,0.6,17163,35929,12.24371036970951
37500,0.1,0.30000000000000004,0.2,0.5,17316,35840,12.221240740946383
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17132,33586,12.990440273674908
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17221,36718,10.398661851251758
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,17450,32335,10.34871425931787
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17194,32340,10.908455093878839
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17340,37501,12.558986613470585
37500,0.1,0.4,0.0,0.6,17098,21703,123.57878063969159
37500,0.1,0.4,0.1,0.5,18812,37111,10.381641286276224
37500,0.1,0.4,0.2,0.3999999999999999,17089,35681,12.669659166127335
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17200,34220,10.865913822699508
37500,0.1,0.4,0.4,0.19999999999999996,17097,37471,11.490373275910152
37500,0.1,0.4,0.5,0.09999999999999998,17465,37229,12.022377224470041
37500,0.1,0.4,0.6000000000000001,0.0,17163,37339,12.709672069671965
37500,0.1,0.5,0.0,0.5,17051,21703,123.57878063969159
37500,0.1,0.5,0.1,0.4,17054,37104,14.362281173863991
37500,0.1,0.5,0.2,0.30000000000000004,17143,36630,13.875387812042424
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,17174,36920,10.887222984533407
37500,0.1,0.5,0.4,0.09999999999999998,17359,36583,10.35107986659331
37500,0.1,0.5,0.5,0.0,17029,36782,10.351160013683968
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,17070,21703,123.57878063969159
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,17434,36628,12.619765334356844
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17539,36935,11.740647953302341
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,16954,37457,10.91926214150183
37500,0.1,0.6000000000000001,0.4,0.0,17150,37193,12.725044373494523
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,17058,21703,123.57878063969159
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17288,37422,16.01623589037599
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17491,37431,13.005216019764728
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,17066,32617,11.560567785247482
37500,0.1,0.8,0.0,0.19999999999999996,17086,21703,123.57878063969159
37500,0.1,0.8,0.1,0.09999999999999998,16960,37123,22.38565318856251
37500,0.1,0.8,0.2,0.0,17097,31240,12.581298547619934
37500,0.1,0.9,0.0,0.09999999999999998,17050,21703,123.57878063969159
