Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,15173,13535,177.51417263234376
37500,0.1,0.0,0.1,0.9,16237,36376,16.992136274786944
37500,0.1,0.0,0.2,0.8,16442,36376,16.992136274786944
37500,0.1,0.0,0.30000000000000004,0.7,16840,36376,16.992136274786944
37500,0.1,0.0,0.4,0.6,16549,36376,16.992136274786944
37500,0.1,0.0,0.5,0.5,16371,36376,16.992136274786944
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,16403,36376,16.992136274786944
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,16353,36376,16.992136274786944
37500,0.1,0.0,0.8,0.19999999999999996,16729,36376,16.992136274786944
37500,0.1,0.0,0.9,0.09999999999999998,16793,36376,16.992136274786944
37500,0.1,0.0,1.0,0.0,17384,36376,16.992136274786944
37500,0.1,0.1,0.0,0.9,16791,13535,177.51417263234376
37500,0.1,0.1,0.1,0.8,17649,25910,14.73506228842606
37500,0.1,0.1,0.2,0.7,17120,34743,17.38145105117742
37500,0.1,0.1,0.30000000000000004,0.6,17082,32149,18.20436373375894
37500,0.1,0.1,0.4,0.5,16936,36646,13.657676776628566
37500,0.1,0.1,0.5,0.4,16607,26155,13.645819802206397
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17232,36701,14.21541034120851
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,16845,28350,17.730752638016266
37500,0.1,0.1,0.8,0.09999999999999998,16986,21351,17.77543091499917
37500,0.1,0.1,0.9,0.0,17117,36319,16.702497126330808
37500,0.1,0.2,0.0,0.8,16739,13535,177.51417263234376
37500,0.1,0.2,0.1,0.7,17019,36694,15.905771858163957
37500,0.1,0.2,0.2,0.6,17105,37176,13.645263961175033
37500,0.1,0.2,0.30000000000000004,0.5,16900,37439,17.74172952391581
37500,0.1,0.2,0.4,0.3999999999999999,17191,27441,14.20019773008644
37500,0.1,0.2,0.5,0.30000000000000004,17074,36541,13.646239674436465
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,16961,34702,13.646979734110639
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,16992,37399,13.64602536020852
37500,0.1,0.2,0.8,0.0,16876,33393,13.65716689211407
37500,0.1,0.30000000000000004,0.0,0.7,16740,13535,177.51417263234376
37500,0.1,0.30000000000000004,0.1,0.6,16795,36145,13.65155366168425
37500,0.1,0.30000000000000004,0.2,0.5,17469,37198,16.375498387650374
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17243,37499,16.469756259797478
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17121,34165,13.646135240448595
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,17143,23990,13.646046663510765
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17434,35432,13.645304058408382
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17424,35306,13.645086680480352
37500,0.1,0.4,0.0,0.6,16921,13535,177.51417263234376
37500,0.1,0.4,0.1,0.5,17190,37112,15.534267570287255
37500,0.1,0.4,0.2,0.3999999999999999,17058,37404,16.10784705938545
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17274,37005,13.692337030473352
37500,0.1,0.4,0.4,0.19999999999999996,17179,31739,13.64636785857279
37500,0.1,0.4,0.5,0.09999999999999998,17312,22716,13.649069983983338
37500,0.1,0.4,0.6000000000000001,0.0,17023,36924,13.64911002802498
37500,0.1,0.5,0.0,0.5,16795,13535,177.51417263234376
37500,0.1,0.5,0.1,0.4,17029,34341,16.921785375483093
37500,0.1,0.5,0.2,0.30000000000000004,17195,34096,13.657504570661416
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,16994,35705,13.645958454627197
37500,0.1,0.5,0.4,0.09999999999999998,16914,33452,16.64713590706963
37500,0.1,0.5,0.5,0.0,17320,27407,13.645138604498406
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,16925,13535,177.51417263234376
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,16958,37370,17.025705581884576
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17001,30134,13.646042908880037
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,16921,35872,16.606539870506708
37500,0.1,0.6000000000000001,0.4,0.0,16917,30254,16.64177074709457
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,16847,13535,177.51417263234376
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17091,37287,20.36306310631711
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17182,35616,16.76589419789597
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,16877,37179,16.591875776060384
37500,0.1,0.8,0.0,0.19999999999999996,16893,13535,177.51417263234376
37500,0.1,0.8,0.1,0.09999999999999998,16980,37471,21.232624324856083
37500,0.1,0.8,0.2,0.0,17213,37437,16.40636180758708
37500,0.1,0.9,0.0,0.09999999999999998,16887,13535,177.51417263234376
37500,0.1,0.9,0.1,0.0,16896,37499,30.97811900102586
18750,0.2,0.0,0.0,1.0,15856,111,180.51842663697246
18750,0.2,0.0,0.1,0.9,16239,7908,15.190430499765254
