Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,18649,19471,178.73418614154158
37500,0.1,0.0,0.1,0.9,17711,36424,18.04158644134661
37500,0.1,0.0,0.2,0.8,17705,36424,18.04158644134661
37500,0.1,0.0,0.30000000000000004,0.7,17464,36424,18.04158644134661
37500,0.1,0.0,0.4,0.6,17515,36424,18.04158644134661
37500,0.1,0.0,0.5,0.5,17509,36424,18.04158644134661
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,17588,36424,18.04158644134661
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,17688,36424,18.04158644134661
37500,0.1,0.0,0.8,0.19999999999999996,17570,36424,18.04158644134661
37500,0.1,0.0,0.9,0.09999999999999998,17668,36424,18.04158644134661
37500,0.1,0.0,1.0,0.0,17567,36424,18.04158644134661
37500,0.1,0.1,0.0,0.9,17197,19471,178.73418614154158
37500,0.1,0.1,0.1,0.8,17320,33081,17.411184058097064
37500,0.1,0.1,0.2,0.7,17340,36383,17.693673654074455
37500,0.1,0.1,0.30000000000000004,0.6,17453,35993,16.278719074340188
37500,0.1,0.1,0.4,0.5,17679,35855,18.340389548504998
37500,0.1,0.1,0.5,0.4,17629,37220,16.74010618286662
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17490,33810,18.563977550840256
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,17173,37300,18.46207866605338
37500,0.1,0.1,0.8,0.09999999999999998,17694,35531,16.71225851682105
37500,0.1,0.1,0.9,0.0,17513,21921,18.646577849676508
37500,0.1,0.2,0.0,0.8,17219,19471,178.73418614154158
37500,0.1,0.2,0.1,0.7,17610,36310,20.10288412612342
37500,0.1,0.2,0.2,0.6,17249,36897,17.62724170138283
37500,0.1,0.2,0.30000000000000004,0.5,17119,36436,18.09783383437284
37500,0.1,0.2,0.4,0.3999999999999999,17683,35654,18.381083624748655
37500,0.1,0.2,0.5,0.30000000000000004,17495,37488,18.690113886619606
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,17789,37423,19.418542399819625
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,17503,37340,18.069464152438908
37500,0.1,0.2,0.8,0.0,17106,34277,17.0819096211772
37500,0.1,0.30000000000000004,0.0,0.7,17074,19471,178.73418614154158
37500,0.1,0.30000000000000004,0.1,0.6,17310,36593,18.138740156087252
37500,0.1,0.30000000000000004,0.2,0.5,17103,33555,19.288674030266336
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17251,35659,18.946857053174032
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17384,30761,17.352673307584062
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,16992,30980,16.17399318339124
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17539,35284,18.29140862610781
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17184,35967,17.76202212079346
37500,0.1,0.4,0.0,0.6,17173,19471,178.73418614154158
37500,0.1,0.4,0.1,0.5,17167,36844,18.298439836122544
37500,0.1,0.4,0.2,0.3999999999999999,17258,35949,16.230509582912948
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17383,36899,18.35492611692672
37500,0.1,0.4,0.4,0.19999999999999996,17167,32161,18.38432883482641
37500,0.1,0.4,0.5,0.09999999999999998,17423,36404,17.481371295920894
37500,0.1,0.4,0.6000000000000001,0.0,17113,28751,18.407228998159663
37500,0.1,0.5,0.0,0.5,17255,19471,178.73418614154158
37500,0.1,0.5,0.1,0.4,17419,35945,18.65419792506637
37500,0.1,0.5,0.2,0.30000000000000004,17100,37340,17.73765085917946
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,17485,36974,18.242880163043388
37500,0.1,0.5,0.4,0.09999999999999998,17336,37366,18.167061942535604
37500,0.1,0.5,0.5,0.0,17484,36541,18.512430001744615
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,17087,19471,178.73418614154158
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,17572,33809,20.09280210064871
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17250,36206,18.691094611192735
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,17185,36658,18.24150650857655
37500,0.1,0.6000000000000001,0.4,0.0,17202,30894,18.98391382617219
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,17207,19471,178.73418614154158
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17184,36968,18.888035620129532
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17440,34469,17.366793417318686
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,17014,36784,18.527329643664046
37500,0.1,0.8,0.0,0.19999999999999996,17156,19471,178.73418614154158
37500,0.1,0.8,0.1,0.09999999999999998,17165,37483,20.051652745277465
37500,0.1,0.8,0.2,0.0,17217,34469,19.323003794148875
37500,0.1,0.9,0.0,0.09999999999999998,17214,19471,178.73418614154158
37500,0.1,0.9,0.1,0.0,16825,37432,21.738045159896437
18750,0.2,0.0,0.0,1.0,16076,7777,176.48662806056814
18750,0.2,0.0,0.1,0.9,16094,15887,17.134728624455196
18750,0.2,0.0,0.2,0.8,16161,15887,17.134728624455196
18750,0.2,0.0,0.30000000000000004,0.7,16144,15887,17.134728624455196
18750,0.2,0.0,0.4,0.6,16119,15887,17.134728624455196
18750,0.2,0.0,0.5,0.5,16276,15887,17.134728624455196
18750,0.2,0.0,0.6000000000000001,0.3999999999999999,16223,9373,16.915709626645402
18750,0.2,0.0,0.7000000000000001,0.29999999999999993,16202,9373,16.915709626645402
