Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
37500,0.1,0.0,0.0,1.0,18859,31591,177.73142017914822
37500,0.1,0.0,0.1,0.9,17586,32236,18.52413442217096
37500,0.1,0.0,0.2,0.8,17593,32236,18.52413442217096
37500,0.1,0.0,0.30000000000000004,0.7,17328,32236,18.52413442217096
37500,0.1,0.0,0.4,0.6,17502,32236,18.52413442217096
37500,0.1,0.0,0.5,0.5,17487,32236,18.52413442217096
37500,0.1,0.0,0.6000000000000001,0.3999999999999999,17580,32236,18.52413442217096
37500,0.1,0.0,0.7000000000000001,0.29999999999999993,17662,32236,18.52413442217096
37500,0.1,0.0,0.8,0.19999999999999996,17552,32236,18.52413442217096
37500,0.1,0.0,0.9,0.09999999999999998,17506,32236,18.52413442217096
37500,0.1,0.0,1.0,0.0,17523,32236,18.52413442217096
37500,0.1,0.1,0.0,0.9,17213,31591,177.73142017914822
37500,0.1,0.1,0.1,0.8,17769,37075,18.630278125251216
37500,0.1,0.1,0.2,0.7,17719,37236,16.903531898896798
37500,0.1,0.1,0.30000000000000004,0.6,17188,32142,19.481641711428765
37500,0.1,0.1,0.4,0.5,17843,37376,18.67709503065198
37500,0.1,0.1,0.5,0.4,17511,36519,18.96303728292023
37500,0.1,0.1,0.6000000000000001,0.29999999999999993,17438,35586,17.88762578407875
37500,0.1,0.1,0.7000000000000001,0.19999999999999996,17469,37471,17.14170406638545
37500,0.1,0.1,0.8,0.09999999999999998,17664,37497,16.25058429654971
37500,0.1,0.1,0.9,0.0,17289,37063,17.90979421016975
37500,0.1,0.2,0.0,0.8,17034,31591,177.73142017914822
37500,0.1,0.2,0.1,0.7,17315,36322,17.375017304857206
37500,0.1,0.2,0.2,0.6,17602,33592,18.19083790377351
37500,0.1,0.2,0.30000000000000004,0.5,17518,37066,18.157009551851704
37500,0.1,0.2,0.4,0.3999999999999999,17556,37080,19.011690627287216
37500,0.1,0.2,0.5,0.30000000000000004,17400,37405,17.71191422319844
37500,0.1,0.2,0.6000000000000001,0.19999999999999996,17421,37453,17.574094136345572
37500,0.1,0.2,0.7000000000000001,0.09999999999999987,17507,33692,17.857721101437285
37500,0.1,0.2,0.8,0.0,17540,37382,18.637395111762295
37500,0.1,0.30000000000000004,0.0,0.7,17148,31591,177.73142017914822
37500,0.1,0.30000000000000004,0.1,0.6,17302,32408,17.86673068848757
37500,0.1,0.30000000000000004,0.2,0.5,17147,37461,18.514542336015637
37500,0.1,0.30000000000000004,0.30000000000000004,0.3999999999999999,17373,37030,18.413681637360945
37500,0.1,0.30000000000000004,0.4,0.29999999999999993,17569,35514,16.730490422569947
37500,0.1,0.30000000000000004,0.5,0.19999999999999996,17217,37060,18.725568479980172
37500,0.1,0.30000000000000004,0.6000000000000001,0.09999999999999987,17175,32302,18.3116463400616
37500,0.1,0.30000000000000004,0.7000000000000001,0.0,17533,37179,17.727186935108975
37500,0.1,0.4,0.0,0.6,17186,31591,177.73142017914822
37500,0.1,0.4,0.1,0.5,17239,37267,16.46843391590885
37500,0.1,0.4,0.2,0.3999999999999999,17442,37471,19.077938174444864
37500,0.1,0.4,0.30000000000000004,0.29999999999999993,17611,34968,17.821749664662985
37500,0.1,0.4,0.4,0.19999999999999996,17335,34358,18.751779232651284
37500,0.1,0.4,0.5,0.09999999999999998,17657,33638,17.87441008761799
37500,0.1,0.4,0.6000000000000001,0.0,17413,37388,17.659411866255027
37500,0.1,0.5,0.0,0.5,17153,31591,177.73142017914822
37500,0.1,0.5,0.1,0.4,17210,36746,18.176078370760973
37500,0.1,0.5,0.2,0.30000000000000004,17413,33930,17.85414849613585
37500,0.1,0.5,0.30000000000000004,0.19999999999999996,17447,37179,17.92222324324424
37500,0.1,0.5,0.4,0.09999999999999998,17428,37453,17.961771700777735
37500,0.1,0.5,0.5,0.0,17337,33538,18.40123361672779
37500,0.1,0.6000000000000001,0.0,0.3999999999999999,17110,31591,177.73142017914822
37500,0.1,0.6000000000000001,0.1,0.29999999999999993,17349,36615,18.97746685936001
37500,0.1,0.6000000000000001,0.2,0.19999999999999996,17256,34317,18.57877239188119
37500,0.1,0.6000000000000001,0.30000000000000004,0.09999999999999987,17228,37102,16.60538851142727
37500,0.1,0.6000000000000001,0.4,0.0,17295,37031,18.255321295701897
37500,0.1,0.7000000000000001,0.0,0.29999999999999993,17125,31591,177.73142017914822
37500,0.1,0.7000000000000001,0.1,0.19999999999999996,17055,37287,20.032695688868127
37500,0.1,0.7000000000000001,0.2,0.09999999999999987,17210,37416,18.16408511071257
37500,0.1,0.7000000000000001,0.30000000000000004,0.0,17230,30794,18.323006911459615
37500,0.1,0.8,0.0,0.19999999999999996,17103,31591,177.73142017914822
37500,0.1,0.8,0.1,0.09999999999999998,17155,37491,20.024710242504607
37500,0.1,0.8,0.2,0.0,17142,35174,16.04308060824547
37500,0.1,0.9,0.0,0.09999999999999998,17153,31591,177.73142017914822
37500,0.1,0.9,0.1,0.0,17071,36140,21.744189361172083
18750,0.2,0.0,0.0,1.0,16097,6151,178.45585776084422
18750,0.2,0.0,0.1,0.9,16280,10982,17.45634346613101
18750,0.2,0.0,0.2,0.8,16324,10982,17.45634346613101
18750,0.2,0.0,0.30000000000000004,0.7,16316,10982,17.45634346613101
18750,0.2,0.0,0.4,0.6,16436,10982,17.45634346613101
18750,0.2,0.0,0.5,0.5,16457,10982,17.45634346613101
18750,0.2,0.0,0.6000000000000001,0.3999999999999999,16379,10982,17.45634346613101
18750,0.2,0.0,0.7000000000000001,0.29999999999999993,16343,10982,17.45634346613101
18750,0.2,0.0,0.8,0.19999999999999996,16418,10982,17.45634346613101
18750,0.2,0.0,0.9,0.09999999999999998,16395,10982,17.45634346613101
18750,0.2,0.0,1.0,0.0,16210,17855,18.55292381641742
18750,0.2,0.1,0.0,0.9,16217,6151,178.45585776084422
18750,0.2,0.1,0.1,0.8,16428,18609,16.637025869169463
18750,0.2,0.1,0.2,0.7,16559,18467,17.76547394339462
18750,0.2,0.1,0.30000000000000004,0.6,16393,18341,16.76115813180047
18750,0.2,0.1,0.4,0.5,16578,16594,17.408820330243923
18750,0.2,0.1,0.5,0.4,16538,18660,17.38557004286738
18750,0.2,0.1,0.6000000000000001,0.29999999999999993,16601,18229,17.393664903626206
18750,0.2,0.1,0.7000000000000001,0.19999999999999996,16290,14333,18.71890116581464
18750,0.2,0.1,0.8,0.09999999999999998,16579,17671,16.532264196316653
18750,0.2,0.1,0.9,0.0,16307,18372,17.39540524110818
18750,0.2,0.2,0.0,0.8,16149,6151,178.45585776084422
18750,0.2,0.2,0.1,0.7,16166,17376,16.310278314634473
18750,0.2,0.2,0.2,0.6,16308,15878,16.613229377462766
18750,0.2,0.2,0.30000000000000004,0.5,16258,18720,17.76152067916893
18750,0.2,0.2,0.4,0.3999999999999999,16311,18610,17.894730144825516
18750,0.2,0.2,0.5,0.30000000000000004,16294,18564,17.739708069559576
18750,0.2,0.2,0.6000000000000001,0.19999999999999996,16297,18058,15.918908919104684
18750,0.2,0.2,0.7000000000000001,0.09999999999999987,16248,18327,18.868969533211192
18750,0.2,0.2,0.8,0.0,16165,17936,18.437784009962897
18750,0.2,0.30000000000000004,0.0,0.7,16212,6151,178.45585776084422
18750,0.2,0.30000000000000004,0.1,0.6,16210,18672,18.944008258877556
18750,0.2,0.30000000000000004,0.2,0.5,16275,18572,19.106403432651124
18750,0.2,0.30000000000000004,0.30000000000000004,0.3999999999999999,16276,18522,16.967703554712756
18750,0.2,0.30000000000000004,0.4,0.29999999999999993,16411,18425,16.099922490250048
18750,0.2,0.30000000000000004,0.5,0.19999999999999996,16184,18724,18.26967238488171
18750,0.2,0.30000000000000004,0.6000000000000001,0.09999999999999987,16304,16898,17.70388587606384
18750,0.2,0.30000000000000004,0.7000000000000001,0.0,16154,18667,19.033372144312484
18750,0.2,0.4,0.0,0.6,16237,6151,178.45585776084422
18750,0.2,0.4,0.1,0.5,16264,17411,18.131542283788225
18750,0.2,0.4,0.2,0.3999999999999999,16218,18357,17.10644717969809
18750,0.2,0.4,0.30000000000000004,0.29999999999999993,16210,18433,17.97148100740062
18750,0.2,0.4,0.4,0.19999999999999996,16357,14592,16.825994987076655
18750,0.2,0.4,0.5,0.09999999999999998,16241,18323,17.957592081026593
18750,0.2,0.4,0.6000000000000001,0.0,16134,16833,18.169341564765116
18750,0.2,0.5,0.0,0.5,16132,6151,178.45585776084422
18750,0.2,0.5,0.1,0.4,16108,18514,18.710648228803237
18750,0.2,0.5,0.2,0.30000000000000004,16179,17942,17.57426572022784
18750,0.2,0.5,0.30000000000000004,0.19999999999999996,16102,18438,17.473074655786633
18750,0.2,0.5,0.4,0.09999999999999998,16268,18367,16.595590817306462
18750,0.2,0.5,0.5,0.0,16344,16433,18.326306818897876
18750,0.2,0.6000000000000001,0.0,0.3999999999999999,16208,6151,178.45585776084422
18750,0.2,0.6000000000000001,0.1,0.29999999999999993,16294,18568,19.109491278304233
18750,0.2,0.6000000000000001,0.2,0.19999999999999996,16267,18543,19.12193383404119
18750,0.2,0.6000000000000001,0.30000000000000004,0.09999999999999987,16365,18648,18.598024823263398
18750,0.2,0.6000000000000001,0.4,0.0,16003,18743,18.498005638009335
18750,0.2,0.7000000000000001,0.0,0.29999999999999993,16169,6151,178.45585776084422
18750,0.2,0.7000000000000001,0.1,0.19999999999999996,16117,18184,18.930327274850644
18750,0.2,0.7000000000000001,0.2,0.09999999999999987,16135,17890,18.414168452409626
18750,0.2,0.7000000000000001,0.30000000000000004,0.0,16231,17132,16.68287125391054
18750,0.2,0.8,0.0,0.19999999999999996,16369,6151,178.45585776084422
18750,0.2,0.8,0.1,0.09999999999999998,16122,18647,24.846867403245867
18750,0.2,0.8,0.2,0.0,15997,18558,19.77058406650422
18750,0.2,0.9,0.0,0.09999999999999998,16125,6151,178.45585776084422
18750,0.2,0.9,0.1,0.0,15924,18690,24.07673176903841
12500,0.30000000000000004,0.0,0.0,1.0,15806,9613,178.72396851891517
12500,0.30000000000000004,0.0,0.1,0.9,16106,11614,17.42023333501008
12500,0.30000000000000004,0.0,0.2,0.8,15862,8627,18.569249310742862
12500,0.30000000000000004,0.0,0.30000000000000004,0.7,15931,11945,17.286233444745065
12500,0.30000000000000004,0.0,0.4,0.6,15951,11945,17.286233444745065
12500,0.30000000000000004,0.0,0.5,0.5,15914,11945,17.286233444745065
12500,0.30000000000000004,0.0,0.6000000000000001,0.3999999999999999,16163,10802,17.11839724673258
12500,0.30000000000000004,0.0,0.7000000000000001,0.29999999999999993,16040,10802,17.11839724673258
12500,0.30000000000000004,0.0,0.8,0.19999999999999996,16080,10802,17.11839724673258
12500,0.30000000000000004,0.0,0.9,0.09999999999999998,16011,11270,18.38427351088474
12500,0.30000000000000004,0.0,1.0,0.0,16088,11623,17.414731998456606
